release_date,title,artist,ranking,certification,streams,image,spotify,apple
2025-12-01,Planet Rock: The Album,Afrika Bambaataa & Soul Sonic Force,,,"1,904,734",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Planet%20Rock_%20The%20Album.jpg,https://open.spotify.com/album/3qX0GugLujpIodkT6r06hf,https://music.apple.com/us/album/planet-rock-re-recorded/524987214?i=524987218
2025-12-01,Bones,Bones,,,"1,089,782",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Bones.jpg,,
2025-12-01,Biro Funk,Braintax,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Biro%20Funk.jpg,https://open.spotify.com/album/2gdRMO4CPYpMTK40ijgzC4,https://music.apple.com/us/album/biro-funk/118777773
2025-12-01,1st of the Month Vol. 6,"Cam'ron",,,"10,398,554",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/1st%20of%20the%20Month%20Vol.%206.jpg,https://open.spotify.com/album/3otCEpQ6N4Km7lweVpbXea,https://music.apple.com/us/album/1st-of-the-month-vol-6-ep/947478144
2025-12-01,Dedication,Chief Keef,#97,,"178,424,870",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Chief%20Keef-Dedication.jpg,https://open.spotify.com/album/1cu8gZDe4a71AQgSlBHOAC,https://music.apple.com/us/album/dedication/1614554898
2025-12-01,Memorial Day,Full Blooded,#112,,"44,182",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Full%20Blooded-Memorial%20Day.jpg,https://open.spotify.com/album/1Qst7NW5neSczIWFVbvHC4,https://music.apple.com/us/album/memorial-day/1710005493
2025-12-01,Cocky & Confident,Juvenile,#43,,"2,744,056",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Cocky%20&%20Confident.jpg,https://open.spotify.com/album/1zm4aYlHGj6JgylzLRkhJO,
2025-12-01,The Trill: A Journey so Far,k-os,,,"335,467,902",,https://open.spotify.com/track/52eZf9gfjaeJR3EOKBwzGc,
2025-12-01,Twiztid Presents: Year of the Sword,Majik Ninja Entertainment,#81,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Twiztid%20Presents_%20Year%20of%20the%20Sword.jpg,,https://music.apple.com/us/album/twiztid-presents-year-of-the-sword/1292918407
2025-12-01,In Us We Trust: The Compilation,Red Café,,,"166,206",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/In%20Us%20We%20Trust_%20The%20Compilation.jpg,,
2025-12-01,Say Less,Roy Woods,#92,,"178,935,704",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Roy%20Woods-%20Say%20Less.jpg,https://open.spotify.com/album/2VLY0KLCsRkanyaL5PSruh,https://music.apple.com/us/album/say-less/1662165033
2025-12-01,"Montezuma's Revenge",Souls of Mischief,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Montezuma's%20Revenge.jpg",https://open.spotify.com/album/18FmT0sV1a3wIztWGUQXfq,https://music.apple.com/us/album/montezumas-revenge/338691832
2025-12-01,10 Street Commandments,Young Buck,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/10%20Street%20Commandments.jpg,https://open.spotify.com/album/4fw2LDpGcp3fuGL6RDdmdK,https://music.apple.com/us/album/10-street-commandments/1670226712
2025-12-01,Codeine,Z-Ro,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_1/Codeine.jpg,https://open.spotify.com/album/1KHsPqkTjZlEHLeWjEfxBy,https://music.apple.com/us/album/codeine/1314117232
2025-12-02,Computer Era,Astro,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_2/Computer_Era.jpg,,
2025-12-02,\,Childish Gambino,#5,Gold,"3,049,709,796",,https://open.spotify.com/album/4JCybsNZUXWrK2Jpyn12Ni,https://music.apple.com/us/album/awaken-my-love/1771719334
2025-12-02,Wicked Lips,Iggy Azalea,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_2/Wicked%20Lips.jpg,https://open.spotify.com/album/7oLeogP3FYYbcJj1tQK1SA,https://music.apple.com/us/album/wicked-lips-ep/1489769695
2025-12-02,The Po-Up Poet,Paul Wall,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_2/The%20Po-Up%20Poet.jpg,https://open.spotify.com/album/5ViZlqyquYLn78KVbHBIvd,https://music.apple.com/us/album/po-up-poet/939898264
2025-12-02,Marcielago,Roc Marciano,,,"6,133,004",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_2/Marcielago.jpg,https://open.spotify.com/album/2SINLunSUtp10M4I5tSDXR,https://music.apple.com/us/album/marcielago/1685954371
2025-12-02,"Don't Smoke Rock",Smoke DZA & Pete Rock,#26,,"15,201,757",,https://open.spotify.com/album/1Qx1NL1y0L3dKAtR3JbPiO,https://music.apple.com/us/album/dont-smoke-rock/1168822342
2025-12-02,Return of the Super Villain,Trademark Da Skydiver,,,"3,707,126",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_2/Return%20of%20the%20Super%20Villain.jpg,https://open.spotify.com/track/5Rrtacss8hICxy9BdhflkT,https://music.apple.com/us/album/return-of-the-super-villain/1226568569
2025-12-02,A Better Tomorrow,Wu-Tang Clan,#29,,"47,722,616",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_2/A_Better_Tomorrow.jpg,https://open.spotify.com/album/1eFLCXEcuThN3QpMffhfvy,https://music.apple.com/us/album/a-better-tomorrow/934882788
2025-12-03,Bitch Betta Have My Money,AMG,#63,Gold,"12,463,019",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_3/AMG-%20Bitch%20Betta%20Have%20My%20Money.jpg,https://open.spotify.com/album/6NtUsU9hkD2JWf0zsLPBqc,https://music.apple.com/us/album/bitch-betta-have-my-money/40283992?i=40284020
2025-12-03,We Own the Night,Jim Jones,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_3/Jim%20Jones-%20We%20Own%20the%20Night.jpg,https://open.spotify.com/album/10RKYcGpRdtRTM3zFAbWLS,https://music.apple.com/us/album/we-own-the-night-ep/763028885
2025-12-03,Born and Raised,Smif-n-Wessun,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_3/Born%20and%20Raised.jpg,https://open.spotify.com/album/0etTihuf1RPKLobUzPhGaa,https://music.apple.com/us/album/born-and-raised-deluxe-edition/741266593
2025-12-03,Chapter 1: The End,Three 6 Mafia,#126,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_3/Chapter%201_The%20End.jpg,,
2025-12-04,One for All,Brand Nubian,#130,,"36,832,034",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Brand%20Nubian-%20One%20for%20All.jpg,https://open.spotify.com/album/4KWNCJlJKaUY0sIO8oKmYq,https://music.apple.com/us/album/one-for-all/1604628301
2025-12-04,Canal Street Confidential,Currensy,#30,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Canal%20Street%20Confidential.jpg,https://open.spotify.com/album/1TLR5bGApN8ZFc5kh2DzAn,https://music.apple.com/us/album/canal-street-confidential-deluxe/1052397904
2025-12-04,Stoned Raiders,Cypress Hill,#64,,"41,797,123",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Cypress%20Hill-Stoned%20Raiders.jpg,https://open.spotify.com/album/3OTcdjKk357Z0LM3TuDazn,https://music.apple.com/us/album/stoned-raiders/193056768
2025-12-04,Witit Witit,Daz Dillinger,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Witit%20Witit.jpg,https://open.spotify.com/album/0TMOsjSk5IAp0syA2pCrif,https://music.apple.com/us/album/witit-witit/579450539
2025-12-04,AOI: Bionix,De La Soul,#61,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/De%20La%20Soul-%20AOI_%20Bionix.jpg,https://open.spotify.com/search/De%20La%20Soul%2F%20AOI%3A%20Bionix/albums,https://music.apple.com/us/album/aoi-bionix/1664589445
2025-12-04,Gangsta Grillz: The Album,DJ Drama,#26,,"1,931,350",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/DJ%20Drama-%20Gangsta%20Grillz_%20The%20Album.jpg,https://open.spotify.com/album/68lSPhhVV4hoe95OIaAwec,
2025-12-04,"The Hope Dealer, Pt. 1",EDIDON of Outlawz,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/The%20Hope%20Dealer,%20Pt.%201.jpg",https://open.spotify.com/album/6U5W1eHkU84UdfUBYctLG4,
2025-12-04,Jealous Ones Still Envy (J.O.S.E.),Fat Joe,#21,Platinum,"530,539,264",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Jealous%20Ones%20Still%20Envy%20(J.O.S.E.).jpg,https://open.spotify.com/album/6vMgb2mih3pPiWUxF8VEdI,https://music.apple.com/us/album/jealous-ones-still-envy-j-o-s-e/268497109
2025-12-04,"When It's Dark Out",G-Eazy,#5,Platinum,"2,843,746,594","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/G-Eazy-%20When%20It's%20Dark%20Out.jpg",https://open.spotify.com/album/09Q3WwGYsQe5ognkvVkmCu,https://music.apple.com/us/album/when-its-dark-out-deluxe-edition/1544326461
2025-12-04,The Big Doe Rehab,Ghostface Killah,#41,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/The%20Big%20Doe%20Rehab.jpg,https://open.spotify.com/album/4FuA2vFO9OdPrlo3CuFbFy,
2025-12-04,Bang or Ball,Mack 10,#48,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Mack%2010-%20Bang%20or%20Ball.jpg,https://open.spotify.com/album/26airVOv5AlcZwSrKq32TV,https://music.apple.com/us/album/bang-or-ball/1442451905
2025-12-04,Music and Me,Nate Dogg,#32,,"215,740,024",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Music%20and%20Me.jpg,https://open.spotify.com/album/1MCA50GzswxscAouRWnrES,
2025-12-04,Link Up & Suede,NxWorries (Knxwledge and Anderson Paak),,,"41,950,774",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Link%20Up%20&%20Suede.jpg,https://open.spotify.com/album/3JdE3RuYy67anCwXisf6ml,https://music.apple.com/us/album/link-up-suede-ep/1062158603
2025-12-04,Big Boi and Dre Present...OutKast,OutKast,#18,Platinum,"66,467,586",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Big%20Boi%20and%20Dre%20Present...OutKast.jpg,https://open.spotify.com/album/7q2B4M5EiBkqrlsNW8lB7N,https://music.apple.com/us/album/big-boi-dre-present-outkast/256461768
2025-12-04,Long Live the Pimp,Pimp C,#96,,"22,124,413",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Pimp%20C-%20Long%20Live%20the%20Pimp.jpg,https://open.spotify.com/album/0ZgeHzuvitfqru0lNhL4xh,https://music.apple.com/us/album/long-live-the-pimp/1570362185
2025-12-04,Black Market,Rick Ross,#6,,"164,092,941",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Rick%20Ross-%20Black%20Market.jpg,https://open.spotify.com/album/5OQ46UiKltoHtHrGFXB1HI,
2025-12-04,Defriender,Rob Sonic,,,"2,133,781",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Rob%20Sonic-%20Defriender.jpg,https://open.spotify.com/album/4RjkaTkRdbagrFlNRCrn5G,https://music.apple.com/us/album/defriender/1444758270
2025-12-04,"Love, Hell or Right",Sadat X,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Love,%20Hell%20or%20Right.jpg",https://open.spotify.com/album/523zSmM4AMDAOEcng5PiBd,https://music.apple.com/us/album/love-hell-or-right/572257901
2025-12-04,Made,Scarface,#17,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Scarface-%20Made.jpg,,https://music.apple.com/us/album/m-a-d-e/268894562
2025-12-04,Never Change,South Park Mexican,#62,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Never%20Change.jpg,https://open.spotify.com/album/09Xf2KxWvXS88dd5OdTcu9,https://music.apple.com/us/album/you-know-my-name/1477137258?i=1477137262
2025-12-04,Super Gangster (Extraordinary Gentleman),Styles P,#52,,"20,785,539",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Super%20Gangster%20(Extraordinary%20Gentleman).jpg,,https://music.apple.com/us/album/a-gangster-and-a-gentleman/1440889991
2025-12-04,O.N.I.F.C.,Wiz Khalifa,#2,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Wiz%20Khalifa-%20O.N.I.F.C.jpg,https://open.spotify.com/album/5S4SuPHbaozi5PDedAONTG,https://music.apple.com/us/album/o-n-i-f-c-deluxe-version/562648250
2025-12-04,Carnival Vol. II: Memoirs of an Immigrant,Wyclef Jean,#28,,"1,133,114,609",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_4/Carnival%20Vol.%20II_%20Memoirs%20of%20an%20Immigrant.jpg,https://open.spotify.com/album/2l5WSjffNLTOH47Zqdllzk,https://music.apple.com/us/album/carnival-vol-ii-memoirs-of-an-immigrant-deluxe-edition/268624944
2025-12-05,Bitch Betta Have My Money 2001,AMG,#16,Gold,"18,678,191",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_5/Bitch%20Betta%20Have%20My%20Money%202001.jpg,https://open.spotify.com/album/6NtUsU9hkD2JWf0zsLPBqc,https://music.apple.com/us/album/bitch-betta-have-my-money/40283992
2025-12-05,"The Mix Tape, Vol. IV",Funkmaster Flex,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_5/The%20Mix%20Tape,%20Vol.%20IV.jpg",,https://music.apple.com/us/album/the-mix-tape-volume-iii-60-minutes-of-funk-the-final-chapter/400044327
2025-12-05,Up in Smoke,"Indo G and Lil' Blunt",,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_5/Up%20in%20Smoke.jpg,https://open.spotify.com/album/1rUBcGoVXA4JH2r0LM3TuD,
2025-12-05,Jazz W Wolnych Chwilach,O.S.T.R.,,,"12,079,010",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_5/Jazz%20W%20Wolnych%20Chwilach.jpg,https://open.spotify.com/album/2D5GzxkSZswGhHUCReeF3u,https://music.apple.com/us/album/jazz-w-wolnych-chwilach/1746334157
2025-12-05,The Otis Williams Jr. Story,OJ da Juiceman,,,"1,622,494",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_5/The%20Otis%20Williams%20Jr.%20Story.jpg,https://open.spotify.com/album/3B68RT5eHfjNkNW5A9W6aH,https://music.apple.com/us/album/the-otis-williams-jr-story/951806653
2025-12-05,Eminem Presents: The Re-Up,Shady Records,#2,Platinum,"2,591,357",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_5/Eminem%20Presents_%20The%20Re-Up.jpg,https://open.spotify.com/album/6NeJONAsrs5xp24Jnkr4K0,https://music.apple.com/us/album/curtain-call-the-hits/1440775335
2025-12-05,1990-Sick,Spice 1,,,"2,325,206",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_5/1990-Sick.jpg,https://open.spotify.com/album/1fFcolqqxg5pKxhQa9g4EI,https://music.apple.com/us/music-video/1990-sick-kill-em-all/315836251
2025-12-05,Independent Leaders,The New Style,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_5/Independent%20Leaders.jpg,,
2025-12-06,Non-Fiction,Black Sheep,#107,,"2,011,226",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Non-Fiction.jpg,https://open.spotify.com/album/1vA2bu0ffT6iJS3oDkBtzE,https://music.apple.com/us/album/non-fiction/1387978492
2025-12-06,Big Mafi The Don,Cellski,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Big%20Mafi%20The%20Don.jpg,https://open.spotify.com/album/4F3iUV6yPGznhlgd0EtAwT,https://music.apple.com/us/album/big-mafi-the-don/485590549
2025-12-06,Ambushed,Da Bush Babees,#83,,"5,893,446",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Ambushed.jpg,https://open.spotify.com/album/1k0i9QicE5ipCKXfmYFsDc,https://music.apple.com/us/album/ambushed/1672770876
2025-12-06,Audio Uprising Vol. 1,DJ Envy,,,"17,191,400",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Audio%20Uprising%20Vol.%201.jpg,https://open.spotify.com/album/7c80libeDi3CvYjeBJVkj6,https://music.apple.com/us/album/audio-uprising-vol-1/480490251
2025-12-06,Curtain Call: The Hits,Eminem,#1,Diamond,"1,728,747",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Eminem-%20Curtain%20Call_%20The%20Hits.jpg,https://open.spotify.com/album/5qENHeCSlwWpEzb25peRmQ,https://music.apple.com/us/album/curtain-call-the-hits/1440775335
2025-12-06,Family Ties,Fat Joe & Dre,#81,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Fat%20Joe%20&%20Dre-%20Family%20Ties.jpg,https://open.spotify.com/album/3H4fSwQCPxXkVS10z9er8t,https://music.apple.com/us/album/family-ties/1489552672
2025-12-06,Rewind,Flame,,,"78,026,630",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Rewind.jpg,https://open.spotify.com/album/0li3bqzi1Mbs3qQqIKHEA4,https://music.apple.com/us/album/rewind/1533684227
2025-12-06,Montana,French Montana,#25,,"1,846,386,466",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/French_Montana_-_Montana.png,https://open.spotify.com/album/1jJdkoOAj3Uk6Tbv3S4fsa,https://music.apple.com/us/music-video/montana-album-trailer/1494395984
2025-12-06,Music is My Weapon,Hasan Salaam,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Music%20is%20My%20Weapon.jpg,https://open.spotify.com/album/4kFVXqOQNhuBGuX7Bi0y4K,https://music.apple.com/us/album/music-is-my-weapon/480204118
2025-12-06,A Carnival Christmas,Insane Clown Posse,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/A%20Carnival%20Christmas.jpg,https://open.spotify.com/track/4V3z9ECFw59Mab3KNMdeJx,https://music.apple.com/us/album/a-carnival-christmas-ep/1550013566
2025-12-06,Keak Hendrix,Keak da Sneak,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Keak%20Hendrix.jpg,https://open.spotify.com/album/6ZvdzfsP54BhY40JCHmTZW,https://music.apple.com/us/album/keak-hendrix/1680019867
2025-12-06,David Thompson,Kooley High Presents,,,"19,779,870",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/David%20Thompson.jpg,https://open.spotify.com/album/4nMGeLIuPOZKmkCxZhM5IQ,https://music.apple.com/us/album/david-thompson/1160889105?i=1160889492
2025-12-06,Tha Carter II,Lil Wayne,#2,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Tha%20Carter%20II.jpg,https://open.spotify.com/album/7slHgsEMuJfnuft5LAPyw6,https://music.apple.com/us/album/tha-carter-ii/1440653393
2025-12-06,The Gift,Master P,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/The%20Gift.jpg,https://open.spotify.com/album/1lacHLVZr2gJaw5kY7SKQS,https://music.apple.com/us/album/the-gift/775151234
2025-12-06,House Money,Max B,,,"5,347,287",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Max%20B-%20House%20Money.jpg,https://open.spotify.com/album/6eFgzztwbNjHhgwDBawBQZ,https://music.apple.com/us/album/house-money/1485901103
2025-12-06,I Found My Backpack 2: The Lost Notebook,Mistah F.A.B.,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/I%20Found%20My%20Backpack%202_%20The%20Lost%20Notebook.jpg,https://open.spotify.com/album/6z4B7u1Pi4KCzcTXtzAR0z,https://music.apple.com/us/album/i-found-my-backpack-2-the-lost-notebook/480376481
2025-12-06,Please Excuse Me For Being Antisocial,Roddy Ricch,#1,Platinum,"3,939,003,832",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Please%20Excuse%20Me%20For%20Being%20Antisocial.jpg,https://open.spotify.com/album/52u4anZbHd6UInnmHRFzba,https://music.apple.com/us/album/please-excuse-me-for-being-antisocial/1490463311
2025-12-06,G.O.D. – Guns Oil And Drugs – Recession Proof,San Quinn,,,"1,089,743",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/G.O.D.%20%20Guns%20Oil%20And%20Drugs%20%20Recession%20Proof.jpg,https://open.spotify.com/album/3sYGoh4N050OkqpHUUQJs4,https://music.apple.com/us/album/g-o-d-guns-oil-and-drugs-recession-proof/1452004388
2025-12-06,1997,Swollen Members,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/1997.jpg,https://open.spotify.com/album/64IDFCKCeKSyprx3kQ9vlh,https://music.apple.com/us/album/1997/484797550
2025-12-06,Undun,The Roots,#17,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/The%20Roots-%20Undun.jpg,https://open.spotify.com/album/0cwlEeMEkvdoiPNJxlzHtI,https://music.apple.com/us/search?term=The%20Roots%2F%20Undun
2025-12-06,Bad Vibes Forever,XXXTentacion,#5,,"1,698,909,235",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_6/Bad_vibes_forever.jpg,https://open.spotify.com/album/3hn46RDrEmoi4XhLjgdNjZ,https://music.apple.com/us/album/bad-vibes-forever-feat-pnb-rock-trippie-redd/1488557241?i=1488557245
2025-12-07,Băieții Buni,B.U.G. Mafia,,,"9,356,732",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/B.U.G.%20Mafia.jpg,https://open.spotify.com/album/4JTFvbBdQuXIafNDMuezO0,https://music.apple.com/us/album/baietii-buni/1462925043
2025-12-07,Purple Haze,"Cam'ron",#20,Gold,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Cam'ron-Purple%20Haze.jpg",https://open.spotify.com/album/4k6ci0PJUSV8CeQDTBfm44,https://music.apple.com/us/album/purple-haze/1440755441
2025-12-07,Crown Royale,Crown Royale,#37,,"7,306,166",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Crown%20Royale-%20Crown%20Royale.jpg,,https://music.apple.com/us/album/crown-royale/1479703956
2025-12-07,Los Grandes Éxitos en Español,Cypress Hill,,Platinum,"121,796,908",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Cypress%20hill%20Los%20Grandes.jpg,https://open.spotify.com/track/1hSJnfkEqbGF5afz5aqKqi,https://music.apple.com/us/album/cypress-hill-los-grandes-%C3%A9xitos-en-espa%C3%B1ol/267544883
2025-12-07,Book Of The Wicked: The Mixtape Vol. 2,DJ Clay,,,"22,891,471",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Book%20Of%20The%20Wicked_%20The%20Mixtape%20Vol.%202.jpg,https://open.spotify.com/album/154bJsjuvA9Ic76YyJZO4w,https://music.apple.com/us/album/book-of-the-wicked-chapter-one/1322789858
2025-12-07,Get Used To Us,DJ Premier & Year Round Records,,,"30,522,252",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Get%20Used%20To%20Us.jpg,,
2025-12-07,Domino,Domino,#39,Gold,"24,998,917",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Domino.jpg,,
2025-12-07,Facade Records EP,Domo Genesis,,,"17,929,416",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Facade%20Records%20EP.jpg,https://open.spotify.com/album/5JGH2asVKRVTeWQVr04lB0,https://music.apple.com/us/album/facade-records-ep/1444682590
2025-12-07,My (Digitally Remastered),Father MC,,,"6,774,349,003",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/My%20(Digitally%20Remastered).jpg,https://open.spotify.com/album/3Dk0AQTTKEDOuBSCKC2Udd,
2025-12-07,The Tunnel,Funkmaster Flex,#35,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/The%20Tunnel.jpg,https://open.spotify.com/track/2FjvG9IQg242g2LEornfjy,https://music.apple.com/us/album/the-tunnel/1443323671
2025-12-07,Evil Genius,Gucci Mane,#5,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Gucci_Mane_-_Evil_Genius.jpg,https://open.spotify.com/album/5xqQtdlJUY7Fg4BMp13LrX,https://music.apple.com/us/album/evil-genius/1445409352
2025-12-07,"Everythang's Corrupt",Ice Cube,#62,,"225,000,353","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Everythang's_Corrupt.png",https://open.spotify.com/album/2BLgamxx8199GOZvIBBkdB,
2025-12-07,Lethal Injection,Ice Cube,#5,Platinum,"868,028,836",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/Lethal%20Injection.jpg,https://open.spotify.com/album/7JlCbNWZszAdVKZdtHFQ5p?si=FRY2BD2hS_Kz2nInaHQ4QQ,https://music.apple.com/us/album/lethal-injection/1440851842
2025-12-07,Not Just a Fad,J.J. Fad,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/December%20Album/December_7/NotJustaFad.jpg,https://open.spotify.com/album/2qklxnHGP6ohL08TqQmjJd,https://music.apple.com/us/album/not-just-a-fad/1613245916
